url,listing_id,brand,model,version,mileage,year,transmission,drivetrain,fuel_type,horsepower_cv,location,seller,price_rating,price,listing_date,car_condition,previous_owners,body_type,exterior_color,interior_color,upholstery,seats,doors,engine,power_ch,cylinder_capacity
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/116714,116714,Mercedes Benz,Classe C,CAvantgarde,154000,2018,Automatique,Propulsion,Essence,9,Tunis,Digital Car,Très bon prix,85000,09.12.2025,Très bon,1ère main,Berline,Noir,Noir,Similicuir,5,4,(205) Berline Phase 103/2014 - 09/2018,N/A,N/A
https://www.automobile.tn/fr/occasion/suzuki/swift/120690,120690,Suzuki,Swift,N/A,63000,2024,Manuelle,Traction,Essence,5,Tunis,Digital Car,Prix équitable,43800,09.12.2025,Très bon,1ère main,Citadine,Gris argent,Gris,Tissu,5,5,V06/2018 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/bmw/x5/107786,107786,Bmw,X5,xLine,112000,2020,Automatique,Intégrale,Diesel,14,Tunis,Digital Car,Aucune évaluation,265000,09.12.2025,N/A,N/A,SUV,Noir,Marron,Cuir intégral,5,4,(G05)11/2018 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/kia/rio-5p/118229,118229,Kia,Rio 5P,5pGT-Line,61000,2022,Manuelle,Traction,Essence,5,Tunis,Digital Car,Prix équitable,61000,09.12.2025,Très bon,1ère main,Citadine,Blanc,Noir,Similicuir,5,5,IV Phase 209/2020 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/kia/rio-5p/119609,119609,Kia,Rio 5P,5pPrestige,93000,2022,Manuelle,Traction,Essence,5,Tunis,Digital Car,Bon prix,51000,09.12.2025,Très bon,1ère main,Citadine,Gris anthracite,Noir,Similicuir,5,5,IV Phase 209/2020 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/toyota/hilux-simple-cabine/121225,121225,Toyota,Hilux Simple Cabine,Simple Cabine,41000,2023,Automatique,Intégrale,Diesel,11,Tunis,Individual,Aucune évaluation,163000,09.12.2025,Très bon,1ère main,Pick up,Orange,Noir,Tissu,4,3,N/A,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/121224,121224,Mercedes Benz,Classe C,CClassic,24500,2018,Manuelle,Propulsion,Essence,8,Nabeul,Individual,Aucune évaluation,130000,09.12.2025,Très bon,1ère main,Berline,Bleu,Gris,Cuir intégral,5,5,(205) Berline Phase 103/2014 - 09/2018,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/120237,120237,Mercedes Benz,Cla,N/A,65000,2021,Automatique,Traction,Hybride,8,Ariana,Individual,Prix équitable,155000,09.12.2025,Très bon,1ère main,Berline,Blanc,Noir,Alcantara,5,4,II (118) Coupé05/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/amarok/116625,116625,Volkswagen,Amarok,Plus Double Cabine,140000,2017,Automatique,Intégrale,Diesel,7,Sfax,Individual,Prix équitable,115000,09.12.2025,Très bon,1ère main,Pick up,Noir,Noir,Cuir intégral,5,4,Phase 2 (S6 - S7) Double Cabine06/2016 - 12/2023,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/120236,120236,Mercedes Benz,Classe C,CAMG +,164000,2014,Automatique,Propulsion,Essence,9,Ariana,Individual,Prix équitable,84000,09.12.2025,Très bon,1ère main,Berline,Gris Shark,Noir,Cuir intégral,5,4,(204) Phase 2 Berline03/2011 - 02/2014,N/A,N/A
https://www.automobile.tn/fr/occasion/peugeot/3008/120076,120076,Peugeot,3008,N/A,24500,2020,Automatique,Intégrale,Essence,9,Tunis,Individual,Prix équitable,86000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Cuir intégral,5,5,II07/2016 - 03/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/t-roc/119825,119825,Volkswagen,T Roc,+,95000,2023,Manuelle,Intégrale,Essence,6,Nabeul,Individual,Bon prix,84500,09.12.2025,Très bon,1ère main,SUV,Gris Shark,Noir,Tissu,5,5,Phase 212/2021 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/renault/captur/121223,121223,Renault,Captur,N/A,53000,2020,Automatique,Traction,Hybride,5,Sidi Bouzid,Individual,Aucune évaluation,87000,09.12.2025,Très bon,1ère main,SUV,Blanc,Noir,Tissu,5,4,II01/2020 - 05/2024,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/golf-7/121222,121222,Volkswagen,Golf 7,7Trendline,177911,2013,Manuelle,Traction,Essence,5,Sfax,Individual,Très bon prix,40000,09.12.2025,Normal,1ère main,Compacte,Noir,Gris,Tissu,5,4,VII 5 Portes08/2012 - 10/2016,N/A,N/A
https://www.automobile.tn/fr/occasion/hyundai/grand-i10/120505,120505,Hyundai,Grand I10,i10High Grade,57000,2021,Automatique,Traction,Essence,5,Ariana,Individual,Prix équitable,48000,09.12.2025,Très bon,2ème main,Citadine,Rouge,Noir,Tissu,5,5,II phase 111/2020 - 09/2023,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/119610,119610,Mercedes Benz,Classe C,CAMG,300000,2012,Automatique,Traction,Essence,9,Ariana,Individual,Prix très élevé,69000,09.12.2025,Très bon,1ère main,Berline,Noir,Marron,Cuir intégral,5,5,(204) Phase 2 Berline03/2011 - 02/2014,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/118773,118773,Mercedes Benz,Classe C,CAMG,60000,2019,Automatique,Propulsion,Essence,9,Ariana,Individual,Prix équitable,155000,09.12.2025,Très bon,1ère main,Berline,Bleu,Marron,Cuir intégral,5,4,(205) Berline Phase 207/2018 - 04/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/renault/clio/117889,117889,Renault,Clio,Plus,74000,2022,Manuelle,Traction,Essence,4,Sidi Bouzid,Individual,Prix équitable,45000,09.12.2025,Très bon,1ère main,Citadine,Noir,Gris,Tissu,5,5,V 5 Portes Phase 109/2020 - 12/2022,N/A,N/A
https://www.automobile.tn/fr/occasion/fiat/panda-city-cross/118745,118745,Fiat,Panda City Cross,City Cross,97000,2022,Manuelle,Traction,Essence,4,Sidi Bouzid,Individual,Prix équitable,39700,09.12.2025,Très bon,1ère main,Citadine,Noir,Noir,Tissu,5,5,(312)01/2012 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/121221,121221,Mercedes Benz,Cla,Edition 1,3653,2025,Automatique,Traction,Hybride,8,Ariana,Mhiri Auto,Prix élevé,215000,09.12.2025,Très bon,1ère main,Berline,Gris anthracite,Noir,Alcantara,8,4,II (118) Coupé05/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/jaguar/f-type/119831,119831,Jaguar,F Type,N/A,12000,2017,Automatique,Traction,Essence,19,Tunis,Individual,Aucune évaluation,245000,09.12.2025,Très bon,1ère main,Coupé,Noir,Noir,Cuir intégral,2,2,FL F-Type Coupé03/2017 - 11/2019,N/A,N/A
https://www.automobile.tn/fr/occasion/smart/fortwo/120005,120005,Smart,Fortwo,N/A,44000,2016,Automatique,Traction,Essence,4,Tunis,Individual,Aucune évaluation,45000,09.12.2025,Très bon,1ère main,Coupé,Noir,Autre,Tissu,2,2,(453)07/2014 - 09/2019,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/cle-coupe/117487,117487,Mercedes Benz,Cle Coupe,CoupéAMG +,15000,2024,Automatique,Propulsion,Essence,12,Tunis,Individual,Aucune évaluation,316200,09.12.2025,Très bon,1ère main,Coupé,Noir,Marron,Similicuir,4,2,10/2023 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-s/115361,115361,Mercedes Benz,Classe S,SLimousine,212000,2008,Automatique,Traction,Essence,29,Tunis,Individual,Aucune évaluation,69000,09.12.2025,Très bon,1ère main,Berline,Noir,Noir,Cuir intégral,4,4,(221) Berline10/2004 - 06/2009,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/117460,117460,Mercedes Benz,Classe C,CAMG +,105000,2021,Automatique,Traction,Diesel,8,Tunis,Individual,Bon prix,130000,09.12.2025,Très bon,1ère main,Berline,Blanc,Noir,Cuir intégral,4,4,(205) Berline Phase 207/2018 - 04/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/cls/119068,119068,Mercedes Benz,Cls,N/A,66000,2015,Automatique,Intégrale,Diesel,11,Tunis,Individual,Aucune évaluation,155000,09.12.2025,Très bon,1ère main,Coupé,Noir,Marron,Cuir intégral,4,4,(218) Phase 2 Coupé07/2014 - 12/2017,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/117896,117896,Mercedes Benz,Classe C,CAMG,23000,2022,Automatique,Propulsion,Hybride,9,Tunis,Individual,Prix équitable,195000,09.12.2025,Très bon,1ère main,Berline,Blanc,Beige,Similicuir,5,4,(206) Berline03/2021 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/119516,119516,Land Rover,Range Rover Evoque,Range Rover EvoqueDynamic,162000,2012,Automatique,Intégrale,Diesel,9,Tunis,Individual,Très bon prix,75000,09.12.2025,Très bon,1ère main,SUV,Gris argent,Marron,Cuir intégral,4,4,Evoque I (5p)03/2011 - 05/2015,N/A,N/A
https://www.automobile.tn/fr/occasion/land-rover/discovery-sport/118596,118596,Land Rover,Discovery Sport,Discovery SportPure,110000,2017,Automatique,Intégrale,Diesel,8,Tunis,Individual,Très bon prix,99000,09.12.2025,Très bon,1ère main,SUV,Bleu,Noir,Cuir partiel,5,5,Sport09/2014 - 04/2019,N/A,N/A
https://www.automobile.tn/fr/occasion/kia/sportage/120318,120318,Kia,Sportage,N/A,134000,2019,Automatique,Traction,Diesel,7,Tunis,Individual,Très bon prix,79000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Tissu,4,4,IV Phase 207/2018 - 12/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/jaguar/xf/112085,112085,Jaguar,Xf,N/A,42000,2017,Automatique,Traction,Essence,16,Tunis,Individual,Très bon prix,120000,09.12.2025,N/A,1ère main,Berline,Gris argent,Marron,Tissu,4,4,(X260) Berline04/2015 - 05/2020,N/A,N/A
https://www.automobile.tn/fr/occasion/porsche/cayenne/114890,114890,Porsche,Cayenne,N/A,210000,2013,Automatique,Intégrale,Diesel,28,Tunis,Individual,Prix très élevé,185000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Cuir intégral,4,4,92A02/2010 - 05/2018,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e-coupe/119296,119296,Mercedes Benz,Classe E Coupe,E coupéAMG,230000,2014,Automatique,Traction,Essence,10,Tunis,Individual,Prix équitable,70000,09.12.2025,Très bon,1ère main,Coupé,Noir,Rouge,Cuir intégral,4,4,(207) Coupé05/2009 - 12/2014,N/A,N/A
https://www.automobile.tn/fr/occasion/jeep/grand-cherokee/109290,109290,Jeep,Grand Cherokee,CherokeeLimited,54000,2021,Automatique,Intégrale,Essence,20,Tunis,Individual,Prix élevé,220000,09.12.2025,N/A,1ère main,SUV,Noir,Noir,Tissu,5,4,IV Phase 2 (WK)03/2013 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/cupra/formentor/119165,119165,Cupra,Formentor,N/A,44000,2024,Automatique,Traction,Essence,11,Tunis,Individual,Bon prix,125000,09.12.2025,Très bon,1ère main,SUV,Gris argent,Beige,Tissu,5,5,07/2020 - 04/2024,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/gla/120379,120379,Mercedes Benz,Gla,N/A,125000,2016,Automatique,Traction,Essence,9,Tunis,Individual,Bon prix,95000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Tissu,4,4,(156)11/2013 - 01/2017,N/A,N/A
https://www.automobile.tn/fr/occasion/mg/zs/119331,119331,Mg,Zs,N/A,124000,2019,Automatique,Traction,Essence,7,Tunis,Individual,Bon prix,55500,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Tissu,5,4,ZS SUV03/2017 - 11/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/bmw/x6/114504,114504,Bmw,X6,N/A,195000,2011,Automatique,Intégrale,Diesel,15,Tunis,Individual,Très bon prix,109000,09.12.2025,Très bon,1ère main,SUV,Noir,Marron,Tissu,5,4,(E71)05/2008 - 06/2014,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/120609,120609,Mercedes Benz,Classe E,EAMG,199000,2013,Automatique,Traction,Essence,10,Tunis,Individual,Prix très élevé,89000,09.12.2025,Très bon,1ère main,Berline,Noir,Autre,Tissu,4,4,(212) Phase 2 Berline03/2013 - 12/2015,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/120695,120695,Mercedes Benz,Classe C,CAvantgarde,200000,2015,Automatique,Propulsion,Essence,8,Tunis,Individual,Très bon prix,69000,09.12.2025,Très bon,1ère main,Berline,Noir,Noir,Tissu,5,4,(205) Berline Phase 103/2014 - 09/2018,N/A,N/A
https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/120793,120793,Land Rover,Range Rover Sport,Range Rover SportAutobiography,75000,2018,Automatique,Traction,Diesel,16,Tunis,Individual,Bon prix,249000,09.12.2025,Très bon,1ère main,SUV,Noir,Autre,Tissu,4,4,Sport II Phase 203/2018 - 04/2022,N/A,N/A
https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/120697,120697,Land Rover,Range Rover Sport,Range Rover SportAutobiography,104000,2019,Automatique,Intégrale,Hybride,19,Tunis,Individual,Très bon prix,249000,09.12.2025,Très bon,1ère main,SUV,Noir,Marron,Tissu,4,4,Sport II Phase 203/2018 - 04/2022,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/touareg/114230,114230,Volkswagen,Touareg,Luxe,108000,2015,Automatique,Traction,Diesel,16,Tunis,Individual,Aucune évaluation,145000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Cuir intégral,4,4,II Phase 207/2014 - 03/2018,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/gle-coupe/120791,120791,Mercedes Benz,Gle Coupe,CoupéAMG,127000,2016,Automatique,Intégrale,Diesel,16,Tunis,Individual,Prix élevé,225000,09.12.2025,Très bon,1ère main,SUV,Blanc,Noir,Tissu,4,4,(S292) Coupé03/2015 - 11/2019,N/A,N/A
https://www.automobile.tn/fr/occasion/seat/leon/120794,120794,Seat,Leon,N/A,59000,2021,Automatique,Traction,Essence,8,Tunis,Individual,Prix équitable,83000,09.12.2025,Très bon,1ère main,Compacte,Gris argent,Noir,Tissu,5,5,IV (KL1) HB 5 portes11/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/kia/rio-5p/121220,121220,Kia,Rio 5P,5pSX,79000,2022,Manuelle,Traction,Essence,5,Ariana,Tunisie Auto Prix,Bon prix,48900,09.12.2025,Très bon,1ère main,Citadine,Gris anthracite,Noir,Tissu,5,5,IV Phase 209/2020 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/ml/119990,119990,Mercedes Benz,Ml,N/A,330000,2007,Automatique,Intégrale,Diesel,13,Monastir,Individual,Bon prix,48000,09.12.2025,Très bon,2ème main,SUV,Noir,Noir,Similicuir,5,5,(164)05/2005 - 04/2008,N/A,N/A
https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/109905,109905,Land Rover,Range Rover Evoque,Range Rover EvoquePure,32875,2018,Automatique,Intégrale,Diesel,8,Sfax,Individual,Aucune évaluation,160000,09.12.2025,Très bon,1ère main,SUV,Gris anthracite,Beige,Cuir intégral,5,5,Evoque I (5p)03/2011 - 05/2015,N/A,N/A
https://www.automobile.tn/fr/occasion/renault/megane-sedan/107292,107292,Renault,Megane Sedan,Sedan,57000,2019,Manuelle,Traction,Essence,7,Nabeul,Individual,Prix équitable,52000,09.12.2025,Très bon,1ère main,Berline,Gris argent,Noir,Tissu,5,4,IV Sedan11/2016 - 06/2020,N/A,N/A
https://www.automobile.tn/fr/occasion/ford/ecosport/104655,104655,Ford,Ecosport,N/A,26000,2022,Manuelle,Traction,Essence,7,Nabeul,Individual,Prix équitable,73000,09.12.2025,Très bon,1ère main,SUV,Gris Shark,Noir,Cuir partiel,5,4,Phase 311/2017 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/119568,119568,Mercedes Benz,Cla,N/A,85000,2021,Automatique,Traction,Essence,7,Tunis,Hbib Auto,Bon prix,127000,09.12.2025,Très bon,1ère main,Berline,Noir,Noir,Alcantara,5,4,II (118) Coupé05/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/119567,119567,Mercedes Benz,Cla,N/A,69000,2021,Automatique,Traction,Hybride,8,Tunis,Hbib Auto,Bon prix,140000,09.12.2025,Très bon,1ère main,Berline,Blanc,Autre,Cuir intégral,5,4,II (118) Coupé05/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/bmw/serie-4-gran-coupe/118015,118015,Bmw,Serie 4 Gran Coupe,4 Gran CoupéLuxury Line,79000,2019,Automatique,Propulsion,Essence,7,Tunis,Hbib Auto,Prix équitable,105000,09.12.2025,Très bon,1ère main,Berline,Marron,Noir,Cuir intégral,5,5,(F36) LCI Gran Coupé03/2017 - 07/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/116476,116476,Mercedes Benz,Classe C,CAMG,147000,2019,Automatique,Propulsion,Essence,8,Tunis,Hbib Auto,Prix élevé,142200,09.12.2025,Très bon,1ère main,Berline,Noir,Noir,Similicuir,5,4,(205) Berline Phase 207/2018 - 04/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/106073,106073,Land Rover,Range Rover Evoque,Range Rover EvoqueR-Dynamic,160000,2016,Automatique,Intégrale,Diesel,10,Tunis,Hbib Auto,Bon prix,102000,09.12.2025,Très bon,2ème main,SUV,Blanc,Noir,Similicuir,5,5,Evoque I Phase 2 (5p)06/2015 - 04/2019,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/120450,120450,Mercedes Benz,Classe A,AAMG,110000,2019,Automatique,Traction,Essence,7,Tunis,Hbib Auto,Prix équitable,102000,09.12.2025,Très bon,1ère main,Compacte,Noir,Noir,Alcantara,5,5,(W177) Hatchback03/2018 - 02/2023,N/A,N/A
https://www.automobile.tn/fr/occasion/bmw/serie-4-gran-coupe/79830,79830,Bmw,Serie 4 Gran Coupe,4 Gran CoupéPack M Sport,90000,2019,Automatique,Traction,Essence,7,Tunis,Hbib Auto,Prix élevé,117000,09.12.2025,Très bon,1ère main,Berline,Bleu,Noir,Cuir intégral,5,4,(F36) LCI Gran Coupé03/2017 - 07/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/110919,110919,Mercedes Benz,Classe A,AAMG,15000,2023,Automatique,Traction,Hybride,8,Tunis,Hbib Auto,Aucune évaluation,169000,09.12.2025,Très bon,1ère main,Compacte,Blanc,Noir,Alcantara,5,4,(W177) Phase 2 Hatchback03/2023 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-s/103089,103089,Mercedes Benz,Classe S,SExecutive,165000,2010,Automatique,Traction,Essence,18,Tunis,Hbib Auto,Aucune évaluation,102000,09.12.2025,Très bon,2ème main,Berline,Noir,Noir,Cuir intégral,5,4,(221) Phase 2 Berline06/2009 - 06/2013,N/A,N/A
https://www.automobile.tn/fr/occasion/porsche/cayenne/107279,107279,Porsche,Cayenne,N/A,195000,2012,Automatique,Propulsion,Essence,21,Tunis,Hbib Auto,Prix élevé,122000,09.12.2025,Très bon,1ère main,SUV,Blanc,Noir,Cuir intégral,5,5,92A02/2010 - 05/2018,N/A,N/A
https://www.automobile.tn/fr/occasion/toyota/agya/121094,121094,Toyota,Agya,N/A,52000,2023,Manuelle,Traction,Essence,4,Tunis,Individual,Bon prix,33000,09.12.2025,Très bon,1ère main,Citadine,Gris argent,Noir,Tissu,5,5,02/2021 - 12/2023,N/A,N/A
https://www.automobile.tn/fr/occasion/kia/cerato-koup/120848,120848,Kia,Cerato Koup,KOUP,76000,2012,Manuelle,Traction,Essence,7,Ben Arous,Individual,Très bon prix,33500,09.12.2025,Très bon,1ère main,Coupé,Gris argent,Gris,Similicuir,5,2,08MY Coupé10/2008 - 04/2013,N/A,N/A
https://www.automobile.tn/fr/occasion/peugeot/208/121219,121219,Peugeot,208,N/A,213000,2020,Manuelle,Traction,Essence,4,Monastir,Individual,Prix très élevé,30000,09.12.2025,Très bon,1ère main,Citadine,Gris argent,Noir,Tissu,5,5,I Phase 2 5 Portes04/2015 - 10/2019,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/120324,120324,Mercedes Benz,Classe E,EExclusive,140000,2016,Automatique,Propulsion,Diesel,10,Ariana,Individual,Très bon prix,108000,09.12.2025,Très bon,1ère main,Berline,Noir,Beige,Cuir partiel,5,5,(213) Berline01/2016 - 06/2020,N/A,N/A
https://www.automobile.tn/fr/occasion/audi/a6/121155,121155,Audi,A6,Luxe,160000,2016,Automatique,Traction,Essence,10,Ariana,Individual,Très bon prix,72000,09.12.2025,Très bon,1ère main,Berline,Noir,Beige,Cuir intégral,5,4,N/A,N/A,N/A
https://www.automobile.tn/fr/occasion/mercedes-benz/gle-coupe/119489,119489,Mercedes Benz,Gle Coupe,CoupéAMG Premium Plus,15000,2025,Automatique,Intégrale,Hybride,15,Ariana,Individual,Prix équitable,460000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Cuir intégral,5,5,(W167) Coupé11/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/opel/insignia/121218,121218,Opel,Insignia,N/A,160000,2017,Manuelle,Traction,Essence,8,Tunis,Le Parking du Lac,Bon prix,41000,09.12.2025,Très bon,1ère main,Berline,Noir,Beige,Similicuir,5,4,A Berline Phase 207/2013 - 04/2017,N/A,N/A
https://www.automobile.tn/fr/occasion/peugeot/308/109849,109849,Peugeot,308,N/A,50000,2018,Manuelle,Traction,Essence,6,Tunis,Individual,Prix élevé,48000,09.12.2025,Très bon,1ère main,Compacte,Gris anthracite,Noir,Tissu,5,5,II (T9) Phase II09/2017 - 07/2021,N/A,N/A
https://www.automobile.tn/fr/occasion/land-rover/discovery-sport/108101,108101,Land Rover,Discovery Sport,Discovery SportPure,177000,2017,Automatique,Intégrale,Diesel,8,Ariana,Individual,Prix équitable,125000,09.12.2025,Très bon,1ère main,SUV,Noir,Beige,cuir Beige haut de gamme,5,5,Sport09/2014 - 04/2019,N/A,N/A
https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/113992,113992,Land Rover,Range Rover Sport,Range Rover SportHSE Dynamic,90000,2021,Automatique,Intégrale,Essence,25,Tunis,Digital Car,Aucune évaluation,320000,09.12.2025,Très bon,1ère main,SUV,Noir,Beige,Similicuir,5,5,Sport II Phase 203/2018 - 04/2022,N/A,N/A
https://www.automobile.tn/fr/occasion/toyota/agya/118806,118806,Toyota,Agya,N/A,60000,2023,Automatique,Traction,Essence,5,Tunis,Digital Car,Bon prix,39800,09.12.2025,Très bon,1ère main,Citadine,Noir,Noir,Tissu,5,5,01/2021 - 08/2023,N/A,N/A
https://www.automobile.tn/fr/occasion/volkswagen/polo/121069,121069,Volkswagen,Polo,N/A,172000,2008,Manuelle,Traction,Essence,5,Tunis,Digital Car,Prix élevé,27500,09.12.2025,Très bon,1ère main,Citadine,Gris argent,Noir,Tissu,5,5,IV Phase 206/2005 - 11/2009,N/A,N/A
https://www.automobile.tn/fr/occasion/nissan/juke/118268,118268,Nissan,Juke,N/A,84000,2022,Automatique,Traction,Essence,6,Tunis,Digital Car,Prix équitable,78000,09.12.2025,Très bon,1ère main,SUV,Noir,Noir,Similicuir,5,5,II (F16E)10/2019 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/great-wall/h6/116879,116879,Great Wall,H6,H6,72000,2023,Automatique,Traction,Essence,8,Tunis,Digital Car,Prix élevé,115000,09.12.2025,Très bon,1ère main,SUV,Noir,Beige,Similicuir,5,5,III01/2022 - Aujourd'hui,N/A,N/A
https://www.automobile.tn/fr/occasion/suzuki/ciaz/120327,120327,Suzuki,Ciaz,N/A,112000,2020,Automatique,Traction,Essence,6,Tunis,Digital Car,Prix élevé,47000,09.12.2025,Très bon,1ère main,Berline,Bleu,Noir,Similicuir,5,4,II02/2019 - Aujourd'hui,N/A,N/A
